CAS,ModelCode,ShowDataWarning,UserModified,DoNotShowValue,Value,RefID,DataFlag,Comments,Minimum Value,Maximum Value,Units,Instructions,Parameter Description
100027,IUR,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,1000000,[ug/m3]^-1,Default available: copy data from cols E-H for defaults,"Inhalation unit risk (human toxicity, cancer)"
100027,Kaer,FALSE,FALSE,FALSE,0,143,D,,0,50,(1/day),Default available: copy data from cols E-H for defaults,Aerobic biodegradation rate (surface-water column)
100027,Kanaer,FALSE,FALSE,FALSE,0,143,D,,0,2,[1/day],Default available: copy data from cols E-H for defaults,Anaerobic degradation rate (sediment)
100027,Kh,FALSE,FALSE,FALSE,0,143,D,,0,50,[1/day],Default available: copy data from cols E-H for defaults,Hydrolysis rate
100027,Kpo,FALSE,FALSE,FALSE,0,143,D,,0,50,(1/day),Default available: copy data from cols E-H for defaults,Photolysis degradation rate in surface- water column
100027,ksoil,FALSE,FALSE,FALSE,0,143,D,,0,100,[1/day],Default available: copy data from cols E-H for defaults,Biodegradation rate (soil)
100027,Ref_BMD_Bird,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg chem/kg BW/day],Default available: copy data from cols E-H for defaults,Reference benchmark dose (bird)
100027,Ref_BMD_Mammal,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg chem/kg BW/day],Default available: copy data from cols E-H for defaults,Reference benchmark dose (mammal)
100027,Ref_BW_Bird,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,2000,[kg],Default available: copy data from cols E-H for defaults,Reference body weight (bird)
100027,Ref_BW_Mammal,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,2000,[kg],Default available: copy data from cols E-H for defaults,Reference body weight (mammal)
100027,RfC,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/m3],Default available: copy data from cols E-H for defaults,"Reference concentration (human toxicity, noncancer)"
100027,RfD,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: copy data from cols E-H for defaults,"Reference dose (human toxicity, noncancer)"
100027,RfD_fish,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: copy data from cols E-H for defaults,Reference dose specific to fish (generally = RfD)
100027,RfD_food,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: copy data from cols E-H for defaults,Reference dose specific to food (generally = RfD)
100027,RfD_soil,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: copy data from cols E-H for defaults,Reference dose specific to soil (generally = RfD)
100027,RfD_water,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: copy data from cols E-H for defaults,Reference dose specific to water (generally = RfD)
100027,Sol,FALSE,FALSE,FALSE,100000,143,D,,1E-12,1000000,[mg/L],Default available: copy data from cols E-H for defaults,Solubility
100027,tb,FALSE,FALSE,TRUE,100,143,D,,0,5000,[deg C],Default available: copy data from cols E-H for defaults,Boiling point
100027,CTPWasteDry,FALSE,FALSE,FALSE,0.001,190,,,2.5E-15,1000000,[ug/g DW],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Dry biosolids concentration
100027,Da,FALSE,FALSE,FALSE,0.080743922210962,190,,FSG method: https://www3.epa.gov/ceampubl/learn2model/part-two/onsite/ed-background.html,0,1,[cm2/s],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Diffusivity in air
100027,Dw,FALSE,FALSE,FALSE,1.00640358507308e-05,190,,HL method: https://www3.epa.gov/ceampubl/learn2model/part-two/onsite/ed-background.html,0,0.01,[cm2/s],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Diffusion coefficient in water
100027,HLC,FALSE,FALSE,FALSE,4.15e-10,279,,,0,10,[atm-m3/mol],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Henry's law constant
100027,Koc,FALSE,FALSE,FALSE,233.629666666667,279,,,0,1000000000,[mL/g],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Organic carbon partition coefficient
100027,LogKow,FALSE,FALSE,FALSE,1.91,279,,,-4,12,[log units],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Octanol-water partition coefficient
100027,MW,FALSE,FALSE,FALSE,139.026943025,279,,,6,1000,[g/mol],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Molecular weight
6804075,CAS,FALSE,FALSE,FALSE,6804075,279,,,,,NA,Must enter data,"CAS number, no hyphens"
6804075,ChemName,FALSE,FALSE,FALSE,Carbadox,279,,,,,NA,Must enter data,Chemical name (should match name in tbl_Chemicals)
6804075,ChemType,FALSE,FALSE,TRUE,O,146,,,,,NA,Fixed Value: copy data from cols E-H as is,"Chemical type, must be O for organics"
6804075,AntB,FALSE,FALSE,TRUE,-9999,143,D,,,,"[C, atm]",Fixed Value: copy data from cols E-H as is,Antoine's vapor pressure equation coefficient B
6804075,AntC,FALSE,FALSE,TRUE,-9999,143,D,,,,"[C, atm]",Fixed Value: copy data from cols E-H as is,Antoine's vapor pressure equation coefficient C
6804075,Bs,FALSE,FALSE,TRUE,1,144,,Always 1,,,[fraction],Fixed Value: copy data from cols E-H as is,Bioavailability of contaminant in soil relative to vegetation
6804075,CTPwaste,FALSE,FALSE,TRUE,4e-04,145,C,Calculated,0,,[ug/g WW],Fixed Value: copy data from cols E-H as is,Wet biosolids concentration
6804075,KpPar,FALSE,FALSE,TRUE,18.07,25,,Constant,,,[1/yr],Fixed Value: copy data from cols E-H as is,Plant surface loss coefficient (particulate)
6804075,Pc,FALSE,FALSE,TRUE,-9999,143,D,,,,[atm],Fixed Value: copy data from cols E-H as is,Critical pressure
6804075,tc,FALSE,FALSE,TRUE,-9999,143,D,,,,[deg C],Fixed Value: copy data from cols E-H as is,Critical temperature
6804075,temp_ref_aer_all,FALSE,FALSE,FALSE,25,143,,,,,[C],Fixed Value: copy data from cols E-H as is,Reference temperature for water column degradation
6804075,temp_ref_anae_all,FALSE,FALSE,FALSE,25,143,,,,,[C],Fixed Value: copy data from cols E-H as is,Reference temperature for benthic degradation
6804075,UseRfDPath,FALSE,FALSE,TRUE,0,146,,,,,NA,Fixed Value: copy data from cols E-H as is,True if pathway-specific value is to be used
6804075,BCF_beef,TRUE,FALSE,FALSE,0.000602565427464805,49,C,"RTI, 2005",0,8000,[mg/kg beef]/[mg/kg DW],Can be calculated: copy data from cols E-H to flag for calculation,Bioconcentration factor (beef)
6804075,BCF_milk,TRUE,FALSE,FALSE,0.000214011141397872,49,C,"RTI, 2005",0,16000,[mg/kg milk]/[mg/kg DW],Can be calculated: copy data from cols E-H to flag for calculation,Bioconcentration factor (milk)
6804075,BrExfruit,TRUE,FALSE,FALSE,8.38108026727165,58,C,"Travis & Arms, 1988",0,10,[mg/kg DW plant]/[mg/kg soil],Can be calculated: copy data from cols E-H to flag for calculation,Biotransfer (soil to exposed fruit)
6804075,BrExveg,TRUE,FALSE,FALSE,8.38108026727165,58,C,"Travis & Arms, 1988",0,10,[mg/kg DW plant]/[mg/kg soil],Can be calculated: copy data from cols E-H to flag for calculation,Biotransfer  factor (soil to exposed vegetables)
6804075,BrForage,TRUE,FALSE,FALSE,8.38108026727165,58,C,"Travis & Arms, 1988",0,10,[mg/kg DW plant]/[mg/kg soil],Can be calculated: copy data from cols E-H to flag for calculation,Biotransfer  factor (soil to forage)
6804075,BrGrain,TRUE,FALSE,FALSE,8.38108026727165,58,C,"Travis & Arms, 1988",0,10,[mg/kg DW plant]/[mg/kg soil],Can be calculated: copy data from cols E-H to flag for calculation,Biotransfer  factor (soil to grain)
6804075,BrProfruit,TRUE,FALSE,FALSE,8.38108026727165,58,C,"Travis & Arms, 1988",0,10,[mg/kg DW plant]/[mg/kg soil],Can be calculated: copy data from cols E-H to flag for calculation,Biotransfer  factor (soil to protected fruit)
6804075,BrProveg,TRUE,FALSE,FALSE,8.38108026727165,58,C,"Travis & Arms, 1988",0,10,[mg/kg DW plant]/[mg/kg soil],Can be calculated: copy data from cols E-H to flag for calculation,Biotransfer  factor (soil to protected vegetables)
6804075,BrSilage,TRUE,FALSE,FALSE,8.38108026727165,58,C,"Travis & Arms, 1988",0,10,[mg/kg DW plant]/[mg/kg soil],Can be calculated: copy data from cols E-H to flag for calculation,Biotransfer  factor (soil to silage)
6804075,Bv,TRUE,FALSE,FALSE,17.3810377803446,5,C,"Bacci et al., 1992",0,1000000000,[ug/g DW plant]/[ug/g air],Can be calculated: copy data from cols E-H to flag for calculation,Biotransfer factor (vapor phase air to all plants)
6804075,RCF,TRUE,FALSE,FALSE,0.848852923548407,9,C,"Briggs et al., 1982",0,1000000,[ug/g WW plant]/[ug/mL soil water],Can be calculated: copy data from cols E-H to flag for calculation,Root concentration factor
6804075,BCF_T3F,FALSE,FALSE,FALSE,2.14027,280,D,Supplied from CompTox using geoemtric mean of OPERA values.,0,1000000000,[mg/kg fish]/[mg/L water],Default available: copy data from cols E-H for defaults,"Bioaccumulation factor (TL3 fish, filet; used for human)"
6804075,BCF_T3W,FALSE,FALSE,FALSE,2.14027,280,D,Supplied from CompTox using geoemtric mean of OPERA values.,0,1000000000,[mg/kg fish]/[mg/L water],Default available: copy data from cols E-H for defaults,"Bioaccumulation factor (TL3 fish, whole; used for eco)"
6804075,BCF_T4F,FALSE,FALSE,FALSE,2.14027,280,D,Supplied from CompTox using geoemtric mean of OPERA values.,0,1000000000,[mg/kg fish]/[mg/L water],Default available: copy data from cols E-H for defaults,"Bioaccumulation factor (TL4 fish, filet; used for human)"
6804075,BCF_T4W,FALSE,FALSE,FALSE,2.14027,280,D,Supplied from CompTox using geoemtric mean of OPERA values.,0,1000000000,[mg/kg fish]/[mg/L water],Default available: copy data from cols E-H for defaults,"Bioaccumulation factor (TL4 fish, whole; used for eco)"
6804075,C_in,FALSE,FALSE,FALSE,0,143,D,,0,1000000,[mg/L],Default available: copy data from cols E-H for defaults,Chemical concentration (surface disposal influent)
6804075,CSFOral,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,1000000,[per mg/kg-day],Default available: copy data from cols E-H for defaults,Oral cancer slope factor (human toxicity)
6804075,Heat_of_Henry,FALSE,FALSE,FALSE,50000,143,D,,0,100000,[J/mol],Default available: copy data from cols E-H for defaults,Enthalpy of phase transform. from aqueous to air solution
6804075,IUR,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,1000000,[ug/m3]^-1,Default available: copy data from cols E-H for defaults,"Inhalation unit risk (human toxicity, cancer)"
6804075,Kaer,FALSE,FALSE,FALSE,0,143,D,,0,50,(1/day),Default available: copy data from cols E-H for defaults,Aerobic biodegradation rate (surface-water column)
6804075,Kanaer,FALSE,FALSE,FALSE,0,143,D,,0,2,[1/day],Default available: copy data from cols E-H for defaults,Anaerobic degradation rate (sediment)
6804075,Kh,FALSE,FALSE,FALSE,0,143,D,,0,50,[1/day],Default available: copy data from cols E-H for defaults,Hydrolysis rate
6804075,Kpo,FALSE,FALSE,FALSE,0,143,D,,0,50,(1/day),Default available: copy data from cols E-H for defaults,Photolysis degradation rate in surface- water column
6804075,ksoil,FALSE,FALSE,FALSE,0,143,D,,0,100,[1/day],Default available: copy data from cols E-H for defaults,Biodegradation rate (soil)
6804075,Ref_BMD_Bird,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg chem/kg BW/day],Default available: copy data from cols E-H for defaults,Reference benchmark dose (bird)
6804075,Ref_BMD_Mammal,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg chem/kg BW/day],Default available: copy data from cols E-H for defaults,Reference benchmark dose (mammal)
6804075,Ref_BW_Bird,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,2000,[kg],Default available: copy data from cols E-H for defaults,Reference body weight (bird)
6804075,Ref_BW_Mammal,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,2000,[kg],Default available: copy data from cols E-H for defaults,Reference body weight (mammal)
6804075,RfC,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/m3],Default available: copy data from cols E-H for defaults,"Reference concentration (human toxicity, noncancer)"
6804075,RfD,FALSE,FALSE,FALSE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: copy data from cols E-H for defaults,"Reference dose (human toxicity, noncancer)"
6804075,RfD_fish,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: copy data from cols E-H for defaults,Reference dose specific to fish (generally = RfD)
6804075,RfD_food,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: copy data from cols E-H for defaults,Reference dose specific to food (generally = RfD)
6804075,RfD_soil,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: copy data from cols E-H for defaults,Reference dose specific to soil (generally = RfD)
6804075,RfD_water,FALSE,FALSE,TRUE,1,190,D,Default positive values to generate dose values in model output,0,100000,[mg/kg-day],Default available: copy data from cols E-H for defaults,Reference dose specific to water (generally = RfD)
6804075,Sol,FALSE,FALSE,FALSE,100000,143,D,,1E-12,1000000,[mg/L],Default available: copy data from cols E-H for defaults,Solubility
6804075,tb,FALSE,FALSE,TRUE,100,143,D,,0,5000,[deg C],Default available: copy data from cols E-H for defaults,Boiling point
6804075,CTPWasteDry,FALSE,FALSE,FALSE,0.001,190,,,2.5E-15,1000000,[ug/g DW],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Dry biosolids concentration
6804075,Da,FALSE,FALSE,FALSE,0.0596754922559558,190,,FSG method: https://www3.epa.gov/ceampubl/learn2model/part-two/onsite/ed-background.html,0,1,[cm2/s],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Diffusivity in air
6804075,Dw,FALSE,FALSE,FALSE,7.0785735259085e-06,190,,HL method: https://www3.epa.gov/ceampubl/learn2model/part-two/onsite/ed-background.html,0,0.01,[cm2/s],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Diffusion coefficient in water
6804075,HLC,FALSE,FALSE,FALSE,2.03653e-08,279,,,0,10,[atm-m3/mol],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Henry's law constant
6804075,Koc,FALSE,FALSE,FALSE,193.002,279,,,0,1000000000,[mL/g],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Organic carbon partition coefficient
6804075,LogKow,FALSE,FALSE,FALSE,-0.0257275,279,,,-4,12,[log units],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Octanol-water partition coefficient
6804075,MW,FALSE,FALSE,FALSE,262.070204818,279,,,6,1000,[g/mol],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments",Molecular weight
