"CAS","RunID","ModelCode","Value","RefID","DataFlag","ShowDataWarning","Comments","UserModified","userComment","DoNotShowValue"
60548,,"BrExfruit","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
60548,,"BrExveg","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
60548,,"BrForage","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
60548,,"BrGrain","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
60548,,"BrProfruit","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
60548,,"BrProveg","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
72140,,"BCF_T4F","0.94",18,"E",0,,0,,0
72140,,"BCF_T4W","0.94",18,"E",0,,0,,0
76573,,"BCF_T3F","1.6",18,"E",0,,0,,0
76573,,"BCF_T3W","1.6",18,"E",0,,0,,0
76573,,"BCF_T4F","1.6",18,"E",0,,0,,0
76573,,"BCF_T4W","1.6",18,"E",0,,0,,0
79572,,"BCF_T3F","0.93",18,"E",0,,0,,0
79572,,"BCF_T3W","0.93",18,"E",0,,0,,0
79572,,"BCF_T4F","0.9",18,"E",0,,0,,0
79572,,"BCF_T4W","0.9",18,"E",0,,0,,0
60548,,"BrSilage","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
60548,,"Bs","1",144,,0,"Always 1",0,,1
60548,,"Bv","0",143,"Z",1,"Set to zero: HLC <1E-10.",0,,0
60548,,"CAS","60548",146,,0,,0,,0
60548,,"ChemName","Tetracycline",146,,0,,0,,0
60548,,"ChemType","O",146,,0,,0,,1
60548,,"CSFOral","0",196,"M",0,,0,,0
60548,,"CTPWasteDry","4.46",71,,0,"Table 4-6; Lognormal",0,,0
60548,,"Da","0.026",54,"E",1,,0,,0
60548,,"Dw","4.69E-6",54,"E",1,,0,,0
60548,,"HLC","0",143,"Z",1,"Low; set to zero",0,,0
60548,,"IUR","0",196,"M",0,,0,,0
60548,,"Kanaer","0.00128",18,"E",1,"Estimated ",0,,0
60548,,"kh","0",196,"M",1,,0,,0
60548,,"Koc","44.09",18,"E",1,,0,,0
60548,,"KpPar","18.07",25,,0,,0,,1
60548,,"ksoil","0.00578",18,"E",1,"Estimated ",0,,0
60548,,"LogKow","-0.75",26,,1,"Midpoint of range (-1.97 to 0.47); Sources 3, 4, 17-22 in table 5-1",0,,0
60548,,"MW","444.43",44,,1,,0,,0
60548,,"Pc","-9999",143,"D",0,,0,,1
60548,,"RCF","0.831",9,"Bl",1,"Calculated by model based on lower-bound log Kow (-0.57) using correlation equation in cited reference.",0,,0
60548,,"RfC","0",196,"M",0,,0,,0
60548,,"RfD","0.03",20,,0,"ADI",0,,0
60548,,"RfD_fish","0.03",20,,0,"ADI",0,,1
60548,,"RfD_food","0.03",20,,0,"ADI",0,,1
60548,,"RfD_soil","0.03",20,,0,"ADI",0,,1
60548,,"RfD_water","0.03",20,,0,"ADI",0,,1
60548,,"Sol","28200",26,,0,"Midpoint of range [log 2.36, 4.75]; Sources 3, 4, 17-22 in table 5-1",0,,0
60548,,"tb","807.2",54,"E",0,,0,,1
60548,,"tc","-9999",143,"D",0,,0,,1
60548,,"UseRfDPath","0",146,,0,,0,,1
68359,,"AntB","-9999",143,"D",0,,0,,1
68359,,"Antc","-9999",143,"D",0,,0,,1
60548,,"BCF_beef","0.000111",49,"Bl",1,"Calculated by model based on lower-bound logKow (-0.67) using correlation equation in cited reference.",0,"",0
68359,,"BrExfruit","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
68359,,"BrExveg","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
68359,,"BrForage","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
68359,,"BrGrain","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
68359,,"BrProfruit","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
57681,,"CTPWaste","0.0087",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
68359,,"BrProveg","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
68359,,"BrSilage","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
68359,,"Bs","1",144,,0,"Always 1",0,,1
50282,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
50328,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
57625,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
57681,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
57830,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
58220,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
60548,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
68359,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
72140,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
76573,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
79572,,"Ref_BMD_Bird","2000",258,"C",0,"test species: Mallard duck",0,"test species: Mallard duck",0
91576,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
103902,,"Ref_BMD_Bird","2250",258,"C",0,"test species: Bobwhite quail",0,"test species: Bobwhite quail",0
106478,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
91576,,"BCF_T3F","480",18,"E",0,,0,,0
91576,,"BCF_T3W","480",18,"E",0,,0,,0
91576,,"BCF_T4F","670",18,"E",0,,0,,0
91576,,"BCF_T4W","670",18,"E",0,,0,,0
103902,,"BCF_T3F","1",18,"E",0,,0,,0
103902,,"BCF_T3W","1",18,"E",0,,0,,0
68359,,"Bv","17.4",5,"Bl",1,"Calculated by model based on lower-bound log Kow (1.2) and lower bound HLC (6.1E-8) using correlation equation in cited reference.",0,,0
68359,,"CAS","68359",146,,0,,0,,0
68359,,"ChemName","Sulfadiazine",146,,0,,0,,0
68359,,"ChemType","O",146,,0,,0,,1
68359,,"CSFOral","0",196,"M",0,,0,,0
68359,,"CTPWasteDry","0.0491",244,,0,"Table 10; Nonparametric K-M",0,,0
68359,,"Da","0.051",54,"E",1,,0,,0
68359,,"Dw","7.06E-6",54,"E",1,,0,,0
68359,,"HLC","1.58E-10",44,,1,,0,,0
68359,,"IUR","0",196,"M",0,,0,,0
68359,,"Kanaer","0.00205",18,"E",1,,0,,0
68359,,"kh","0",196,"M",1,,0,,0
68359,,"Koc","74.3",18,"E",1,,0,,0
68359,,"KpPar","18.07",25,,0,,0,,1
68359,,"ksoil","0.00924",18,"E",1,,0,,0
68359,,"LogKow","-0.09",44,,1,,0,,0
68359,,"MW","250.28",44,,1,,0,,0
68359,,"Pc","-9999",143,"D",0,,0,,1
68359,,"RCF","0.846",9,"C",1,"Calculated by model based on log Kow using correlation equation in cited reference.",0,,0
68359,,"RfC","0",196,"M",0,,0,,0
68359,,"RfD","0",196,"M",0,,0,,0
68359,,"RfD_fish","0",196,"M",0,,0,,1
68359,,"RfD_food","0",196,"M",0,,0,,1
68359,,"RfD_soil","0",196,"M",0,,0,,1
68359,,"RfD_water","0",196,"M",0,,0,,1
68359,,"Sol","77",44,,0,,0,,0
68359,,"tb","428",18,"E",0,,0,,1
68359,,"tc","-9999",143,"D",0,,0,,1
68359,,"UseRfDPath","0",146,,0,,0,,1
72140,,"AntB","-9999",143,"D",0,,0,,1
72140,,"Antc","-9999",143,"D",0,,0,,1
72140,,"BrExfruit","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
72140,,"BrExveg","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
72140,,"BrForage","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
72140,,"BrGrain","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
72140,,"BrProfruit","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
72140,,"BrProveg","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
72140,,"BrSilage","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
72140,,"Bs","1",144,,0,"Always 1",0,,1
72140,,"Bv","0",143,"Z",1,"Set to zero: HLC <1E-10.",0,,0
72140,,"CAS","72140",146,,0,,0,,0
68359,,"BCF_beef","0.000514",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
72140,,"ChemName","Sulfathiazole",146,,0,,0,,0
72140,,"ChemType","O",146,,0,,0,,1
72140,,"CSFOral","0",196,"M",0,,0,,0
72140,,"CTPWasteDry","0.021",245,,0,"Table 12; 1D",0,,0
72140,,"Da","0.0524",54,"E",1,,0,,0
72140,,"Dw","07.26E-6",54,"E",1,,0,,0
72140,,"HLC","0",143,"Z",1,"Low; set to zero",0,,0
72140,,"IUR","0",196,"M",0,,0,,0
72140,,"Kanaer","0.00205",18,"E",1,,0,,0
72140,,"kh","0",196,"M",1,,0,,0
72140,,"Koc","97",28,,1,,0,,0
72140,,"KpPar","18.07",25,,0,,0,,1
72140,,"ksoil","0.00924",18,"E",1,,0,,0
72140,,"LogKow","0.05",44,,1,,0,,0
72140,,"MW","255.32",44,,1,,0,,0
114078,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
117817,,"Ref_BMD_Bird","1.1",122,"C",0,"test species: Ringed dove",0,"test species: Ringed dove",0
129000,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
148798,,"Ref_BMD_Bird","2250",258,"C",0,"test species: Bobwhite quail",0,"test species: Bobwhite quail",0
154212,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
206440,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
298464,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
335671,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
103902,,"BCF_T4F","0.98",18,"E",0,,0,,0
103902,,"BCF_T4W","0.98",18,"E",0,,0,,0
106478,,"BCF_T3F","5.2",18,"E",0,"Physprop logKow same as HSDB",0,,0
72140,,"Pc","-9999",143,"D",0,,0,,1
72140,,"RCF","0.853",9,"C",1,"Calculated by model based on log Kow using correlation equation in cited reference.",0,,0
72140,,"RfC","0",196,"M",0,,0,,0
57830,,"CTPWaste","0.32",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
58220,,"CTPWaste","0.21",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
72140,,"RfD","0.05",51,,0,,0,,0
72140,,"RfD_fish","0.05",51,,0,,0,,1
72140,,"RfD_food","0.05",51,,0,,0,,1
72140,,"RfD_soil","0.05",51,,0,,0,,1
72140,,"RfD_water","0.05",51,,0,,0,,1
72140,,"Sol","600",14,,0,,0,,0
72140,,"tb","428.28",18,"E",0,,0,,1
72140,,"tc","-9999",143,"D",0,,0,,1
72140,,"UseRfDPath","0",146,,0,,0,,1
76573,,"AntB","-9999",143,"D",0,,0,,1
76573,,"Antc","-9999",143,"D",0,,0,,1
76573,,"BrExfruit","7.95",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
76573,,"BrExveg","7.95",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
76573,,"BrForage","7.95",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
76573,,"BrGrain","7.95",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
76573,,"BrProfruit","7.95",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
76573,,"BrProveg","7.95",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
76573,,"BrSilage","7.95",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
76573,,"Bs","1",144,,0,"Always 1",0,,1
72140,,"BCF_beef","0.000725",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
76573,,"Bv","0",143,"Z",1,"Set to zero: HLC <1E-10.",0,,0
76573,,"CAS","76573",146,,0,,0,,0
76573,,"ChemName","Codeine",146,,0,,0,,0
76573,,"ChemType","O",146,,0,,0,,1
76573,,"CSFOral","0",196,"M",0,,0,,0
76573,,"CTPWasteDry","0.0898",244,,0,"Table 10; Nonparametric K-M",0,,0
76573,,"Da","0.0334",54,"E",1,,0,,0
76573,,"Dw","5.1E-6",54,"E",1,,0,,0
76573,,"HLC","0",143,"Z",1,"Low; set to zero",0,,0
76573,,"IUR","0",196,"M",0,,0,,0
76573,,"Kanaer","0.00128",18,"E",1,,0,,0
76573,,"kh","0",196,"M",1,,0,,0
76573,,"Koc","699",18,"E",1,,0,,0
76573,,"KpPar","18.07",25,,0,,0,,1
76573,,"ksoil","0.00578",18,"E",1,,0,,0
564250,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
657249,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
723466,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
738705,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
1163195,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
2795393,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
3380345,,"Ref_BMD_Bird","825",258,"C",0,"test species: Bobwhite quail",0,"test species: Bobwhite quail",0
5436431,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
7429905,,"Ref_BMD_Bird","109.7",122,"C",0,"test species: Ringed dove",0,"test species: Ringed dove",0
7439896,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
7439921,,"Ref_BMD_Bird","1.63",265,"C",0,"test species: Chicken",0,"test species: Chicken",0
7439954,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
7439965,,"Ref_BMD_Bird","179",256,"C",0,"test species: Chicken",0,"test species: Chicken",0
7439976,,"Ref_BMD_Bird","0",196,"M",0,"",0,"",0
7439987,,"Ref_BMD_Bird","35.3",122,"C",0,"test species: Chicken",0,"test species: Chicken",0
7440020,,"Ref_BMD_Bird","6.71",266,"C",0,"test species: Chicken",0,"test species: Chicken",0
106478,,"BCF_T3W","5.2",18,"E",0,"Physprop logKow same as HSDB",0,,0
106478,,"BCF_T4F","7.1",18,"E",0,"Physprop logKow same as HSDB",0,,0
76573,,"LogKow","1.19",44,,1,,0,,0
76573,,"MW","299.37",44,,1,,0,,0
76573,,"Pc","-9999",143,"D",0,,0,,1
76573,,"RCF","1.07",9,"C",1,"Calculated by model based on log Kow using correlation equation in cited reference.",0,,0
76573,,"RfC","0",196,"M",0,,0,,0
76573,,"RfD","0.002",51,,0,,0,,0
76573,,"RfD_fish","0.002",51,,0,,0,,1
76573,,"RfD_food","0.002",51,,0,,0,,1
76573,,"RfD_soil","0.002",51,,0,,0,,1
76573,,"RfD_water","0.002",51,,0,,0,,1
76573,,"Sol","9000",44,,0,,0,,0
76573,,"tb","250",44,,0,,0,,1
76573,,"tc","-9999",143,"D",0,,0,,1
76573,,"UseRfDPath","0",146,,0,,0,,1
79572,,"AntB","-9999",143,"D",0,,0,,1
79572,,"Antc","-9999",143,"D",0,,0,,1
79572,,"BrExfruit","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
79572,,"BrExveg","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
79572,,"BrForage","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
79572,,"BrGrain","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
79572,,"BrProfruit","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
79572,,"BrProveg","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
79572,,"BrSilage","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
60548,,"CTPWaste","1.8",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
79572,,"Bs","1",144,,0,"Always 1",0,,1
79572,,"Bv","0",143,"Z",1,"Set to zero: HLC <1E-10.",0,,0
60348609,,"BrExfruit","0.00305",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
60348609,,"BrExveg","0.00305",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
60348609,,"BrForage","0.00305",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
60348609,,"BrGrain","0.00305",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
60348609,,"BrProfruit","0.00305",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
60348609,,"BrProveg","0.00305",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
60348609,,"BrSilage","0.00305",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
60348609,,"Bs","1",144,,0,"Always 1",0,,1
60348609,,"Bv","344000",5,"C",1,"Calculated by model based on log Kow and HLC using correlation equation in cited reference.",0,,0
60348609,,"CAS","60348609",146,,0,,0,,0
60348609,,"ChemName","BDE-99 (Pentabromodiphenyl ether, 2,2',4,4',5-)",146,,0,,0,,0
60348609,,"ChemType","O",146,,0,,0,,1
60348609,,"CSFOral","0",196,"M",0,,0,,0
79572,,"CAS","79572",146,,0,,0,,0
79572,,"ChemName","Oxytetracycline",146,,0,,0,,0
79572,,"ChemType","O",146,,0,,0,,1
79572,,"CSFOral","0",196,"M",0,,0,,0
79572,,"CTPWasteDry","0.137",244,,0,"Table 10; Nonparametric K-M",0,,0
79572,,"Da","0.0395",54,"E",1,,0,,0
79572,,"Dw","4.69E-6",54,"E",1,,0,,0
79572,,"HLC","0",143,"Z",1,"Low; set to zero",0,,0
79572,,"IUR","0",196,"M",0,,0,,0
79572,,"Kanaer","0.00128",18,"E",1,"Estimated ",0,,0
79572,,"kh","0",196,"M",1,,0,,0
79572,,"Koc","15900",28,,1,"Used the geometric mean of all values.",0,,0
79572,,"KpPar","18.07",25,,0,,0,,1
79572,,"ksoil","0.00578",18,"E",1,"Estimated ",0,,0
79572,,"LogKow","-0.9",44,,1,"Experimental value.",0,,0
79572,,"MW","460.44",44,,1,,0,,0
79572,,"Pc","-9999",143,"D",0,,0,,1
79572,,"RCF","0.831",9,"Bl",1,"Calculated by model based on lower-bound log Kow (-0.57) using correlation equation in cited reference.",0,,0
79572,,"RfC","0",196,"M",0,,0,,0
79572,,"RfD","0.0005",42,,0,"RfD from TRED",0,,0
79572,,"RfD_fish","0.0005",42,,0,"RfD from TRED",0,,1
79572,,"RfD_food","0.0005",42,,0,"RfD from TRED",0,,1
79572,,"RfD_soil","0.0005",42,,0,"RfD from TRED",0,,1
79572,,"RfD_water","0.0005",42,,0,"RfD from TRED",0,,1
106478,,"BCF_T4W","7.1",18,"E",0,"Physprop logKow same as HSDB",0,,0
114078,,"BCF_T3F","12",18,"E",0,,0,,0
114078,,"BCF_T3W","12",18,"E",0,,0,,0
114078,,"BCF_T4F","9.3",18,"E",0,,0,,0
114078,,"BCF_T4W","9.3",18,"E",0,,0,,0
79572,,"Sol","313",44,,0,"Experimental value at 25 deg C",0,,0
79572,,"tb","842.3",54,"E",0,,0,,1
79572,,"tc","-9999",143,"D",0,,0,,1
79572,,"UseRfDPath","0",146,,0,,0,,1
91576,,"AntB","-9999",143,"D",0,,0,,1
91576,,"Antc","-9999",143,"D",0,,0,,1
91576,,"BrExfruit","0.227",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
91576,,"BrExveg","0.227",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
91576,,"BrForage","0.227",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
91576,,"BrGrain","0.227",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
91576,,"BrProfruit","0.227",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
91576,,"BrProveg","0.227",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
91576,,"BrSilage","0.227",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
91576,,"Bs","1",144,,0,"Always 1",0,,1
91576,,"Bv","1.39",5,"C",1,"Calculated by model based on log Kow and HLC using correlation equation in cited reference.",0,,0
91576,,"CAS","91576",146,,0,,0,,0
91576,,"ChemName","Methylnaphthalene, 2-",146,,0,,0,,0
91576,,"ChemType","O",146,,0,,0,,1
91576,,"CSFOral","0",196,"M",0,,0,,0
91576,,"CTPWasteDry","0.728",244,,0,"Table 11; lognormal, ROS",0,,0
91576,,"Da","0.0592",54,"E",1,,0,,0
60348609,,"CTPWasteDry","1.71",71,,0,"Table 4-6; Lognormal",0,,0
60348609,,"Da","0.0366",54,"E",1,,0,,0
60348609,,"Dw","5.53E-6",54,"E",1,,0,,0
60348609,,"HLC","5.92E-6",61,,1,"0.60+/-0.11 Pa-m3/mol *9.8692 × 10–6 atm/Pa (Cetin and Odabasi, 2005)",0,,0
60348609,,"IUR","0",196,"M",0,,0,,0
60348609,,"Kanaer","0.000428",18,"E",1,"Estimated ",0,,0
60348609,,"kh","0",28,,1,"Polybrominated diphenyl ethers (e.g., tetra- thru octa-isomers) are not expected to undergo hydrolysis in the environment due to the lack of hydrolyzable functional groups",0,,0
60348609,,"Koc","123000",26,,1,"Sources 40-45 in table 5-1 (log Koc = 5.09)",0,,0
60348609,,"KpPar","18.07",25,,0,,0,,1
60348609,,"ksoil","0.00193",18,"E",1,"Estimated ",0,,0
60348609,,"LogKow","7.1",26,,1,"Midpoint of range (6.53 to 7.66); Sources 40-45 in table 5-1 ",0,,0
60348609,,"MW","564.69",44,,1,,0,,0
60348609,,"Pc","-9999",143,"D",0,,0,,1
60348609,,"RCF","8850",9,"C",1,"Calculated by model based on log Kow using correlation equation in cited reference.",0,,0
60348609,,"RfC","0",196,"M",0,,0,,0
60348609,,"RfD","0.0001",29,,0,,0,,0
60348609,,"RfD_fish","0.0001",29,,0,,0,,1
60348609,,"RfD_food","0.0001",29,,0,,0,,1
60348609,,"RfD_soil","0.0001",29,,0,,0,,1
60348609,,"RfD_water","0.0001",29,,0,,0,,1
60348609,,"Sol","0.0195",26,,0,"Midpoint of range [log -6.05, -1.41]; Sources 40-45 in table 5-1",0,,0
60348609,,"tb","250",28,,0,"Decomposes at 200-300 deg C",0,,1
60348609,,"tc","-9999",143,"D",0,,0,,1
60348609,,"UseRfDPath","0",146,,0,,0,,1
91576,,"Dw","7.48E-6",54,"E",1,,0,,0
129000,,"tb","404",50,,0,,0,,1
76573,,"BCF_beef","0.00873",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
129000,,"tc","-9999",143,"D",0,,0,,1
